1620902347920000000,$GPFPD,2157,383965.920,209.330,3.217,-1.233,39.0823438,117.0432911,-6.74,-1.414,-1.950,0.005,0.000,0,32,45*4A
1620902347930000000,$GPFPD,2157,383965.930,209.335,3.215,-1.231,39.0823436,117.0432910,-6.74,-1.414,-1.950,0.005,0.000,0,32,45*4
1620902347940000000,$GPFPD,2157,383965.940,209.340,3.213,-1.230,39.0823434,117.0432908,-6.74,-1.414,-1.950,0.006,0.000,0,32,45*4
1620902347950000000,$GPFPD,2157,383965.950,209.345,3.211,-1.230,39.0823432,117.0432906,-6.74,-1.414,-1.950,0.007,0.000,0,32,45*44
1620902347960000000,$GPFPD,2157,383965.960,209.351,3.207,-1.229,39.0823431,117.0432905,-6.74,-1.414,-1.950,0.008,0.000,0,32,45*4
1620902347970000000,$GPFPD,2157,383965.970,209.357,3.202,-1.228,39.0823429,117.0432903,-6.74,-1.415,-1.950,0.008,0.000,0,32,45*4F
1620902347980000000,$GPFPD,2157,383965.980,209.362,3.198,-1.225,39.0823427,117.0432902,-6.74,-1.415,-1.950,0.008,0.000,0,32,45*4
1620902347990000000,$GPFPD,2157,383965.990,209.367,3.195,-1.224,39.0823425,117.0432900,-6.74,-1.415,-1.950,0.008,0.000,0,32,45*4C
1620902348000000000,$GPFPD,2157,383966.000,209.372,3.193,-1.222,39.0823424,117.0432898,-6.74,-1.415,-1.950,0.008,0.000,0,32,45*4
1620902348010000000,$GPFPD,2157,383966.010,209.378,3.190,-1.221,39.0823422,117.0432897,-6.74,-1.415,-1.950,0.008,0.000,0,32,45*48
1620902348020000000,$GPFPD,2157,383966.020,209.383,3.187,-1.220,39.0823420,117.0432895,-6.74,-1.415,-1.950,0.009,0.000,0,32,45*49
1620902348030000000,$GPFPD,2157,383966.030,209.389,3.183,-1.218,39.0823418,117.0432893,-6.74,-1.414,-1.949,0.010,0.000,0,32,45*4
1620902348040000000,$GPFPD,2157,383966.040,209.374,3.179,-1.218,39.0823416,117.0432892,-6.74,-1.408,-1.952,0.008,0.000,0,32,45*4
1620902348050000000,$GPFPD,2157,383966.050,209.379,3.175,-1.216,39.0823415,117.0432891,-6.74,-1.407,-1.951,0.008,0.000,0,32,45*42
1620902348060000000,$GPFPD,2157,383966.060,209.384,3.174,-1.213,39.0823413,117.0432889,-6.74,-1.407,-1.950,0.008,0.000,0,32,45*4
1620902348070000000,$GPFPD,2157,383966.070,209.389,3.172,-1.212,39.0823411,117.0432888,-6.74,-1.407,-1.950,0.008,0.000,0,32,45*41
1620902348080000000,$GPFPD,2157,383966.080,209.395,3.169,-1.211,39.0823409,117.0432887,-6.74,-1.407,-1.949,0.008,0.000,0,32,45*4
1620902348090000000,$GPFPD,2157,383966.090,209.400,3.166,-1.210,39.0823407,117.0432885,-6.74,-1.407,-1.948,0.008,0.000,0,32,45*4D
1620902348100000000,$GPFPD,2157,383966.100,209.406,3.165,-1.209,39.0823405,117.0432884,-6.74,-1.407,-1.947,0.009,0.000,0,32,45*45
1620902348110000000,$GPFPD,2157,383966.110,209.411,3.163,-1.209,39.0823404,117.0432882,-6.74,-1.407,-1.947,0.008,0.000,0,32,45*4
1620902348120000000,$GPFPD,2157,383966.120,209.416,3.161,-1.209,39.0823402,117.0432881,-6.74,-1.407,-1.946,0.008,0.000,0,32,45*40
1620902348130000000,$GPFPD,2157,383966.130,209.421,3.159,-1.208,39.0823400,117.0432880,-6.74,-1.406,-1.946,0.008,0.000,0,32,45*4
1620902348140000000,$GPFPD,2157,383966.140,209.426,3.157,-1.209,39.0823398,117.0432878,-6.74,-1.406,-1.945,0.007,0.000,0,32,45*4F
1620902348150000000,$GPFPD,2157,383966.150,209.431,3.156,-1.210,39.0823396,117.0432877,-6.74,-1.406,-1.944,0.007,0.000,0,32,45*4
1620902348160000000,$GPFPD,2157,383966.160,209.436,3.156,-1.209,39.0823395,117.0432875,-6.74,-1.406,-1.944,0.006,0.000,0,32,45*4D
1620902348170000000,$GPFPD,2157,383966.170,209.441,3.153,-1.209,39.0823393,117.0432874,-6.74,-1.405,-1.943,0.006,0.000,0,32,45*4A
1620902348180000000,$GPFPD,2157,383966.180,209.446,3.153,-1.207,39.0823391,117.0432872,-6.74,-1.405,-1.943,0.006,0.000,0,32,45*4
1620902348190000000,$GPFPD,2157,383966.190,209.451,3.150,-1.209,39.0823389,117.0432871,-6.74,-1.405,-1.942,0.005,0.000,0,32,45*4A
1620902348200000000,$GPFPD,2157,383966.200,209.457,3.148,-1.209,39.0823388,117.0432869,-6.74,-1.405,-1.941,0.004,0.000,0,32,45*4
1620902348210000000,$GPFPD,2157,383966.210,209.462,3.147,-1.208,39.0823386,117.0432867,-6.74,-1.404,-1.940,0.004,0.000,0,32,45*4C
1620902348220000000,$GPFPD,2157,383966.220,209.468,3.148,-1.209,39.0823384,117.0432866,-6.74,-1.403,-1.940,0.004,0.000,0,32,45*4
1620902348230000000,$GPFPD,2157,383966.230,209.473,3.148,-1.210,39.0823382,117.0432864,-6.74,-1.403,-1.940,0.003,0.000,0,32,45*4F
1620902348240000000,$GPFPD,2157,383966.240,209.479,3.145,-1.209,39.0823381,117.0432863,-6.74,-1.403,-1.939,0.002,0.000,0,32,45*4
1620902348250000000,$GPFPD,2157,383966.250,209.485,3.144,-1.208,39.0823379,117.0432861,-6.74,-1.403,-1.938,0.001,0.000,0,32,45*49
1620902348260000000,$GPFPD,2157,383966.260,209.491,3.145,-1.208,39.0823377,117.0432859,-6.74,-1.403,-1.938,0.001,0.000,0,32,45*4
1620902348270000000,$GPFPD,2157,383966.270,209.497,3.143,-1.208,39.0823375,117.0432858,-6.74,-1.403,-1.937,-0.000,0.000,0,32,45*6
1620902348280000000,$GPFPD,2157,383966.280,209.503,3.142,-1.208,39.0823374,117.0432856,-6.74,-1.403,-1.936,-0.001,0.000,0,32,45*6
1620902348290000000,$GPFPD,2157,383966.290,209.510,3.142,-1.211,39.0823372,117.0432854,-6.74,-1.403,-1.935,-0.002,0.000,0,32,45*
1620902348300000000,$GPFPD,2157,383966.300,209.516,3.142,-1.214,39.0823370,117.0432853,-6.74,-1.404,-1.934,-0.003,0.000,0,32,45*6
1620902348310000000,$GPFPD,2157,383966.310,209.521,3.143,-1.217,39.0823368,117.0432851,-6.74,-1.403,-1.933,-0.004,0.000,0,32,45*
1620902348320000000,$GPFPD,2157,383966.320,209.527,3.143,-1.222,39.0823367,117.0432850,-6.74,-1.403,-1.933,-0.004,0.000,0,32,45*6
1620902348330000000,$GPFPD,2157,383966.330,209.533,3.143,-1.226,39.0823365,117.0432848,-6.74,-1.403,-1.932,-0.004,0.000,0,32,45*
1620902348340000000,$GPFPD,2157,383966.340,209.538,3.144,-1.231,39.0823363,117.0432846,-6.74,-1.402,-1.931,-0.004,0.000,0,32,45*6
1620902348350000000,$GPFPD,2157,383966.350,209.544,3.144,-1.235,39.0823361,117.0432845,-6.74,-1.401,-1.930,-0.003,0.000,0,32,45*
1620902348360000000,$GPFPD,2157,383966.360,209.550,3.145,-1.238,39.0823360,117.0432843,-6.74,-1.400,-1.930,-0.003,0.000,0,32,45*6
1620902348370000000,$GPFPD,2157,383966.370,209.556,3.147,-1.241,39.0823358,117.0432841,-6.74,-1.400,-1.930,-0.002,0.000,0,32,45*6
1620902348380000000,$GPFPD,2157,383966.380,209.562,3.147,-1.244,39.0823356,117.0432840,-6.74,-1.400,-1.930,-0.003,0.000,0,32,45*
1620902348390000000,$GPFPD,2157,383966.390,209.568,3.149,-1.247,39.0823355,117.0432838,-6.74,-1.400,-1.929,-0.004,0.000,0,32,45*6
1620902348400000000,$GPFPD,2157,383966.400,209.573,3.151,-1.249,39.0823353,117.0432837,-6.74,-1.399,-1.929,-0.004,0.000,0,32,45*
1620902348410000000,$GPFPD,2157,383966.410,209.579,3.153,-1.252,39.0823351,117.0432835,-6.74,-1.399,-1.928,-0.004,0.000,0,32,45*6
1620902348420000000,$GPFPD,2157,383966.420,209.585,3.151,-1.255,39.0823349,117.0432833,-6.74,-1.399,-1.927,-0.004,0.000,0,32,45*
1620902348430000000,$GPFPD,2157,383966.430,209.590,3.149,-1.257,39.0823348,117.0432832,-6.74,-1.398,-1.926,-0.004,0.000,0,32,45*6
1620902348440000000,$GPFPD,2157,383966.440,209.596,3.151,-1.261,39.0823346,117.0432830,-6.74,-1.398,-1.925,-0.005,0.000,0,32,45*6
1620902348450000000,$GPFPD,2157,383966.450,209.601,3.155,-1.264,39.0823344,117.0432829,-6.74,-1.398,-1.924,-0.006,0.000,0,32,45*
1620902348460000000,$GPFPD,2157,383966.460,209.605,3.158,-1.267,39.0823342,117.0432827,-6.74,-1.399,-1.924,-0.006,0.000,0,32,45*6
1620902348470000000,$GPFPD,2157,383966.470,209.611,3.158,-1.271,39.0823341,117.0432825,-6.74,-1.398,-1.923,-0.005,0.000,0,32,45*
1620902348480000000,$GPFPD,2157,383966.480,209.616,3.154,-1.273,39.0823339,117.0432824,-6.74,-1.398,-1.922,-0.006,0.000,0,32,45*6
1620902348490000000,$GPFPD,2157,383966.490,209.622,3.152,-1.275,39.0823337,117.0432822,-6.74,-1.398,-1.921,-0.005,0.000,0,32,45*
1620902348500000000,$GPFPD,2157,383966.500,209.628,3.153,-1.277,39.0823335,117.0432820,-6.74,-1.398,-1.920,-0.005,0.000,0,32,45*6
1620902348510000000,$GPFPD,2157,383966.510,209.633,3.154,-1.282,39.0823334,117.0432819,-6.74,-1.398,-1.919,-0.005,0.000,0,32,45*
1620902348520000000,$GPFPD,2157,383966.520,209.638,3.154,-1.284,39.0823332,117.0432817,-6.74,-1.398,-1.918,-0.006,0.000,0,32,45*6
1620902348530000000,$GPFPD,2157,383966.530,209.644,3.153,-1.287,39.0823330,117.0432816,-6.74,-1.398,-1.918,-0.006,0.000,0,32,45*
1620902348540000000,$GPFPD,2157,383966.540,209.650,3.151,-1.289,39.0823329,117.0432814,-6.74,-1.398,-1.917,-0.006,0.000,0,32,45*6
1620902348550000000,$GPFPD,2157,383966.550,209.655,3.151,-1.293,39.0823327,117.0432812,-6.74,-1.398,-1.917,-0.007,0.000,0,32,45*6
1620902348560000000,$GPFPD,2157,383966.560,209.661,3.151,-1.295,39.0823325,117.0432811,-6.74,-1.398,-1.916,-0.008,0.000,0,32,45*
1620902348570000000,$GPFPD,2157,383966.570,209.666,3.149,-1.298,39.0823323,117.0432809,-6.74,-1.399,-1.916,-0.009,0.000,0,32,45*6
1620902348580000000,$GPFPD,2157,383966.580,209.672,3.146,-1.302,39.0823322,117.0432807,-6.74,-1.398,-1.915,-0.009,0.000,0,32,45*
1620902348590000000,$GPFPD,2157,383966.590,209.678,3.143,-1.305,39.0823320,117.0432806,-6.74,-1.398,-1.914,-0.010,0.000,0,32,45*6
1620902348600000000,$GPFPD,2157,383966.600,209.684,3.141,-1.307,39.0823318,117.0432804,-6.74,-1.398,-1.914,-0.011,0.000,0,32,45*
1620902348610000000,$GPFPD,2157,383966.610,209.690,3.141,-1.310,39.0823316,117.0432803,-6.74,-1.398,-1.913,-0.011,0.000,0,32,45*6
1620902348620000000,$GPFPD,2157,383966.620,209.696,3.143,-1.314,39.0823315,117.0432801,-6.74,-1.398,-1.913,-0.011,0.000,0,32,45*D
1620902348630000000,$GPFPD,2157,383966.630,209.702,3.141,-1.318,39.0823313,117.0432799,-6.74,-1.398,-1.913,-0.011,0.000,0,32,45*
1620902348640000000,$GPFPD,2157,383966.640,209.708,3.138,-1.321,39.0823311,117.0432798,-6.74,-1.398,-1.913,-0.011,0.000,0,32,45*6
1620902348650000000,$GPFPD,2157,383966.650,209.714,3.136,-1.322,39.0823310,117.0432796,-6.74,-1.398,-1.912,-0.011,0.000,0,32,45*
1620902348660000000,$GPFPD,2157,383966.660,209.720,3.134,-1.327,39.0823308,117.0432795,-6.74,-1.397,-1.912,-0.011,0.000,0,32,45*6
1620902348670000000,$GPFPD,2157,383966.670,209.726,3.133,-1.329,39.0823306,117.0432793,-6.74,-1.397,-1.911,-0.011,0.000,0,32,45*
1620902348680000000,$GPFPD,2157,383966.680,209.732,3.132,-1.330,39.0823304,117.0432791,-6.74,-1.397,-1.911,-0.010,0.000,0,32,45*6
1620902348690000000,$GPFPD,2157,383966.690,209.739,3.131,-1.335,39.0823303,117.0432790,-6.74,-1.397,-1.911,-0.010,0.000,0,32,45*
1620902348700000000,$GPFPD,2157,383966.700,209.745,3.128,-1.337,39.0823301,117.0432788,-6.74,-1.396,-1.910,-0.010,0.000,0,32,45*6
1620902348710000000,$GPFPD,2157,383966.710,209.751,3.127,-1.339,39.0823299,117.0432787,-6.74,-1.397,-1.909,-0.010,0.000,0,32,45*
1620902348720000000,$GPFPD,2157,383966.720,209.757,3.128,-1.342,39.0823298,117.0432785,-6.74,-1.397,-1.909,-0.009,0.000,0,32,45*6
1620902348730000000,$GPFPD,2157,383966.730,209.763,3.127,-1.346,39.0823296,117.0432783,-6.74,-1.397,-1.909,-0.009,0.000,0,32,45*1
1620902348740000000,$GPFPD,2157,383966.740,209.769,3.122,-1.348,39.0823294,117.0432782,-6.74,-1.397,-1.908,-0.008,0.000,0,32,45*
1620902348750000000,$GPFPD,2157,383966.750,209.776,3.118,-1.350,39.0823292,117.0432780,-6.74,-1.397,-1.907,-0.008,0.000,0,32,45*6
1620902348760000000,$GPFPD,2157,383966.760,209.783,3.115,-1.353,39.0823291,117.0432778,-6.74,-1.397,-1.906,-0.008,0.000,0,32,45*
1620902348770000000,$GPFPD,2157,383966.770,209.790,3.113,-1.356,39.0823289,117.0432777,-6.74,-1.398,-1.906,-0.008,0.000,0,32,45*6
1620902348780000000,$GPFPD,2157,383966.780,209.797,3.111,-1.359,39.0823287,117.0432775,-6.74,-1.399,-1.905,-0.008,0.000,0,32,45*
1620902348790000000,$GPFPD,2157,383966.790,209.803,3.108,-1.362,39.0823285,117.0432774,-6.74,-1.399,-1.904,-0.009,0.000,0,32,45*6
1620902348800000000,$GPFPD,2157,383966.800,209.810,3.105,-1.367,39.0823284,117.0432772,-6.74,-1.400,-1.904,-0.009,0.000,0,32,45*
1620902348810000000,$GPFPD,2157,383966.810,209.817,3.102,-1.371,39.0823282,117.0432770,-6.74,-1.400,-1.903,-0.009,0.000,0,32,45*6
1620902348820000000,$GPFPD,2157,383966.820,209.824,3.100,-1.374,39.0823280,117.0432769,-6.74,-1.400,-1.903,-0.008,0.000,0,32,45*6
1620902348830000000,$GPFPD,2157,383966.830,209.831,3.098,-1.379,39.0823279,117.0432767,-6.74,-1.399,-1.902,-0.008,0.000,0,32,45*
1620902348840000000,$GPFPD,2157,383966.840,209.838,3.094,-1.384,39.0823277,117.0432765,-6.74,-1.399,-1.902,-0.007,0.000,0,32,45*6
1620902348850000000,$GPFPD,2157,383966.850,209.845,3.090,-1.388,39.0823275,117.0432764,-6.74,-1.399,-1.901,-0.007,0.000,0,32,45*
1620902348860000000,$GPFPD,2157,383966.860,209.852,3.088,-1.391,39.0823273,117.0432762,-6.74,-1.399,-1.900,-0.006,0.000,0,32,45*6
1620902348870000000,$GPFPD,2157,383966.870,209.859,3.088,-1.395,39.0823272,117.0432761,-6.74,-1.399,-1.900,-0.006,0.000,0,32,45*
1620902348880000000,$GPFPD,2157,383966.880,209.867,3.087,-1.398,39.0823270,117.0432759,-6.74,-1.399,-1.900,-0.005,0.000,0,32,45*6
1620902348890000000,$GPFPD,2157,383966.890,209.875,3.085,-1.400,39.0823268,117.0432757,-6.74,-1.399,-1.900,-0.004,0.000,0,32,45*
1620902348900000000,$GPFPD,2157,383966.900,209.883,3.083,-1.403,39.0823267,117.0432756,-6.74,-1.399,-1.900,-0.003,0.000,0,32,45*6
1620902348910000000,$GPFPD,2157,383966.910,209.891,3.081,-1.406,39.0823265,117.0432754,-6.74,-1.400,-1.899,-0.003,0.000,0,32,45*
1620902348920000000,$GPFPD,2157,383966.920,209.900,3.078,-1.408,39.0823263,117.0432753,-6.74,-1.400,-1.898,-0.003,0.000,0,32,45*6
1620902348930000000,$GPFPD,2157,383966.930,209.908,3.076,-1.409,39.0823262,117.0432751,-6.74,-1.400,-1.897,-0.003,0.000,0,32,45*6
1620902348940000000,$GPFPD,2157,383966.940,209.916,3.075,-1.412,39.0823260,117.0432749,-6.74,-1.401,-1.896,-0.003,0.000,0,32,45*
1620902348950000000,$GPFPD,2157,383966.950,209.925,3.073,-1.414,39.0823258,117.0432748,-6.74,-1.402,-1.895,-0.004,0.000,0,32,45*6
1620902348960000000,$GPFPD,2157,383966.960,209.933,3.073,-1.416,39.0823256,117.0432746,-6.74,-1.403,-1.895,-0.005,0.000,0,32,45*
1620902348970000000,$GPFPD,2157,383966.970,209.942,3.073,-1.417,39.0823255,117.0432744,-6.74,-1.404,-1.894,-0.005,0.000,0,32,45*6
1620902348980000000,$GPFPD,2157,383966.980,209.950,3.072,-1.420,39.0823253,117.0432743,-6.74,-1.404,-1.893,-0.006,0.000,0,32,45*
1620902348990000000,$GPFPD,2157,383966.990,209.959,3.069,-1.422,39.0823251,117.0432741,-6.74,-1.405,-1.892,-0.007,0.000,0,32,45*6
1620902349000000000,$GPFPD,2157,383967.000,209.968,3.065,-1.425,39.0823250,117.0432740,-6.74,-1.406,-1.891,-0.008,0.000,0,32,45*
1620902349010000000,$GPFPD,2157,383967.010,209.977,3.063,-1.427,39.0823248,117.0432738,-6.74,-1.406,-1.889,-0.009,0.000,0,32,45*6
1620902349020000000,$GPFPD,2157,383967.020,209.987,3.061,-1.430,39.0823246,117.0432736,-6.74,-1.405,-1.887,-0.009,0.000,0,32,45*6
1620902349030000000,$GPFPD,2157,383967.030,209.996,3.055,-1.431,39.0823244,117.0432735,-6.74,-1.404,-1.885,-0.008,0.000,0,32,45*
1620902349040000000,$GPFPD,2157,383967.040,210.009,3.048,-1.430,39.0823243,117.0432733,-6.74,-1.411,-1.885,-0.006,0.000,0,32,45*
1620902349050000000,$GPFPD,2157,383967.050,210.020,3.047,-1.432,39.0823241,117.0432731,-6.74,-1.410,-1.883,-0.007,0.000,0,32,45*6
1620902349060000000,$GPFPD,2157,383967.060,210.030,3.048,-1.433,39.0823239,117.0432729,-6.74,-1.410,-1.881,-0.006,0.000,0,32,45*6
1620902349070000000,$GPFPD,2157,383967.070,210.040,3.045,-1.433,39.0823237,117.0432728,-6.74,-1.408,-1.878,-0.006,0.000,0,32,45*
1620902349080000000,$GPFPD,2157,383967.080,210.052,3.037,-1.434,39.0823236,117.0432726,-6.74,-1.406,-1.875,-0.006,0.000,0,32,45*6
1620902349090000000,$GPFPD,2157,383967.090,210.064,3.026,-1.433,39.0823234,117.0432724,-6.74,-1.404,-1.871,-0.006,0.000,0,32,45*
1620902349100000000,$GPFPD,2157,383967.100,210.075,3.018,-1.431,39.0823232,117.0432722,-6.74,-1.401,-1.867,-0.005,0.000,0,32,45*6
1620902349110000000,$GPFPD,2157,383967.110,210.087,3.012,-1.432,39.0823231,117.0432720,-6.74,-1.399,-1.862,-0.005,0.000,0,32,45*
1620902349120000000,$GPFPD,2157,383967.120,210.099,3.005,-1.433,39.0823229,117.0432719,-6.74,-1.397,-1.857,-0.006,0.000,0,32,45*6
1620902349130000000,$GPFPD,2157,383967.130,210.110,3.006,-1.433,39.0823227,117.0432717,-6.74,-1.395,-1.853,-0.006,0.000,0,32,45*
1620902349140000000,$GPFPD,2157,383967.140,210.121,3.010,-1.433,39.0823225,117.0432715,-6.74,-1.394,-1.850,-0.005,0.000,0,32,45*6
1620902349150000000,$GPFPD,2157,383967.150,210.132,3.007,-1.434,39.0823224,117.0432713,-6.74,-1.393,-1.847,-0.005,0.000,0,32,45*
1620902349160000000,$GPFPD,2157,383967.160,210.145,2.995,-1.432,39.0823222,117.0432712,-6.74,-1.391,-1.844,-0.005,0.000,0,32,45*6
1620902349170000000,$GPFPD,2157,383967.170,210.158,2.985,-1.431,39.0823220,117.0432710,-6.74,-1.389,-1.840,-0.005,0.000,0,32,45*A
1620902349180000000,$GPFPD,2157,383967.180,210.170,2.980,-1.429,39.0823219,117.0432709,-6.74,-1.387,-1.835,-0.005,0.000,0,32,45*
1620902349190000000,$GPFPD,2157,383967.190,210.182,2.977,-1.429,39.0823217,117.0432707,-6.74,-1.386,-1.831,-0.004,0.000,0,32,45*6
1620902349200000000,$GPFPD,2157,383967.200,210.193,2.973,-1.428,39.0823215,117.0432705,-6.74,-1.384,-1.828,-0.003,0.000,0,32,45*
1620902349210000000,$GPFPD,2157,383967.210,210.205,2.970,-1.427,39.0823214,117.0432704,-6.74,-1.382,-1.824,-0.003,0.000,0,32,45*6
1620902349220000000,$GPFPD,2157,383967.220,210.217,2.968,-1.424,39.0823212,117.0432702,-6.74,-1.380,-1.820,-0.002,0.000,0,32,45*
1620902349230000000,$GPFPD,2157,383967.230,210.229,2.965,-1.422,39.0823210,117.0432701,-6.74,-1.378,-1.817,-0.001,0.000,0,32,45*6
1620902349240000000,$GPFPD,2157,383967.240,210.241,2.956,-1.420,39.0823209,117.0432699,-6.74,-1.374,-1.813,0.000,0.000,0,32,45*4
1620902349250000000,$GPFPD,2157,383967.250,210.254,2.942,-1.416,39.0823207,117.0432697,-6.74,-1.370,-1.807,0.001,0.000,0,32,45*4D
1620902349260000000,$GPFPD,2157,383967.260,210.267,2.930,-1.411,39.0823206,117.0432696,-6.74,-1.366,-1.801,0.002,0.000,0,32,45*4E
1620902349270000000,$GPFPD,2157,383967.270,210.279,2.924,-1.407,39.0823204,117.0432694,-6.74,-1.362,-1.796,0.003,0.000,0,32,45*4
1620902349280000000,$GPFPD,2157,383967.280,210.292,2.922,-1.402,39.0823202,117.0432693,-6.74,-1.358,-1.790,0.003,0.000,0,32,45*41
1620902349290000000,$GPFPD,2157,383967.290,210.304,2.919,-1.396,39.0823201,117.0432691,-6.74,-1.354,-1.784,0.004,0.000,0,32,45*4
1620902349300000000,$GPFPD,2157,383967.300,210.316,2.912,-1.390,39.0823199,117.0432689,-6.74,-1.350,-1.777,0.004,0.000,0,32,45*46
1620902349310000000,$GPFPD,2157,383967.310,210.329,2.904,-1.383,39.0823198,117.0432688,-6.74,-1.346,-1.770,0.003,0.000,0,32,45*4
